transaction_date,narration,transaction_amount,balance,transaction_type
27/12/2017,POS Settlement for2057FC999999440-27/12/2017,4900.0,2027962.96,CREDIT
27/12/2017,NEFT/INTERSWITCHNG/Goodsandservices24122,27095.26,2055058.22,CREDIT
27/12/2017,NEFT/INTERSWITCHNG/Goodsandservices25122,44215.88,2099274.1,CREDIT
27/12/2017,POS Settlement for2057FC999999440-27/12/2017,47450.0,2146724.1,CREDIT
27/12/2017,ds335475/cd/habib mary,269000.0,2415724.1,CREDIT
27/12/2017,DS113750/CD=BABA RUTH,1205350.0,3621074.1,CREDIT
27/12/2017,Transfer Charge + VAT,52.5,3621021.6,DEBIT
27/12/2017,Transfer Charge + VAT,52.5,3620969.1,DEBIT
27/12/2017,Transfer Charge + VAT,52.5,3620916.6,DEBIT
27/12/2017,POS Settlement Comm for2057FC999999440-27/12/2017,61.25,3620855.35,DEBIT
27/12/2017,POS Settlement Comm for2057FC999999440-27/12/2017,574.39,3620280.96,DEBIT
27/12/2017,ISW/135605494278/1014794871/20local chicken//ABDULLAHI MUSA,16000.0,3604280.96,DEBIT
27/12/2017,ISW/135605494247/1014794871/Balance for flour supplied lastwe//IBRAHIM  BAKO,800000.0,2804280.96,DEBIT
27/12/2017,ISW/135605482264/1014794871/Flour supplied on 17th//IBRAHIM  BAKO,1400000.0,1404280.96,DEBIT
28/12/2017,POS Settlement for2057FC999999440-28/12/2017,6100.0,1410380.96,CREDIT
28/12/2017,NEFT/INTERSWITCHNG/Goodsandservices28122,12902.51,1423283.47,CREDIT
28/12/2017,ds335485/cd/habib mary,419200.0,1842483.47,CREDIT
28/12/2017,POS Settlement Comm for2057FC999999440-28/12/2017,76.26,1842407.21,DEBIT
28/12/2017,10BAGS SUGAR UTAKO//TRF TOYUSUF   HARUNA,160000.0,1682407.21,DEBIT
29/12/2017,NIP/UBA/SHIAWOYA EMMANUELYEBO/MB/UTO/37856998/2348063915611/Trf to 1014794871,903.0,1683310.21,CREDIT
29/12/2017,POS Settlement for2057FC999999440-29/12/2017,6200.0,1693777.96,CREDIT
29/12/2017,Transfer Charge + VAT,52.5,1693725.46,DEBIT
29/12/2017,POS Settlement Comm for2057FC999999440-29/12/2017,77.5,1693647.96,DEBIT
29/12/2017,STATEMENT OF ACCOUNTCHARGE,903.0,1692744.96,DEBIT
29/12/2017,STAMP DUTY CHARGE,950.0,1691794.96,DEBIT
29/12/2017,EMBASSY LETTER CHARGE,2100.0,1689694.96,DEBIT
29/12/2017,ISW/135605499440/1014794871/IOU//KWAME TWUM AMPOFO,50000.0,1639694.96,DEBIT
29/12/2017,ITEAMS PURCHASED LASTWEEK//TRF TO EV MIRACLEBAKERS COMPANY NIG LTD,250000.0,1389694.96,DEBIT
30/12/2017,NIP/ABN/USMAN  TUKUR/FT//WOWBAK/USMAN,57200.0,1446894.96,CREDIT
30/12/2017,Transfer Charge + VAT,52.5,1446842.46,DEBIT
30/12/2017,IOU DEC//TRF TO MICHAEL OKOAKOBI,25000.0,1421842.46,DEBIT
30/12/2017,ISW/135605500854/1014794871/Tankbase//DSHOK ALEX,40000.0,1381842.46,DEBIT
30/12/2017,SUGAR 10BAGS TODAY//TRF TOYUSUF   HARUNA,160000.0,1221842.46,DEBIT
31/12/2017,Transfer Charge + VAT,52.5,1221789.96,DEBIT
31/12/2017,SMS Notification Charge Dec 2017,692.0,1221097.96,DEBIT
31/12/2017,Acct Maint. Fee + VAT,13010.8,1208087.16,DEBIT
31/12/2017,ISW/135605501395/1014794871/Salary iou//ADAMU LYDIA,20000.0,1188087.16,DEBIT
01/01/2018,Transfer Charge + VAT,52.5,1188034.66,DEBIT
01/01/2018,Transfer Charge + VAT,52.5,1187982.16,DEBIT
01/01/2018,ISW/135605502252/1014794871/Fanrepair//JIBRIN ODEKINA YUSUF,9000.0,1178982.16,DEBIT
01/01/2018,ISW/135605502251/1014794871/Drpaul 5bags//UGOMAT NIGENTERPRISES,165000.0,1013982.16,CREDIT
02/01/2018,NEFT/INTERSWITCHNG/Goodsandservices30122,1985.0,1015967.16,CREDIT
02/01/2018,POS Settlement for2057FC999999440-02/01/2018,3800.0,1019767.16,CREDIT
02/01/2018,NEFT/INTERSWITCHNG/Goodsandservices31122,20396.37,1048947.16,CREDIT
02/01/2018,ds196060/cd/derek shuaib,390500.0,1439447.16,CREDIT
02/01/2018,DS148597/CD BABA RUTH,1750820.0,3190267.16,CREDIT
02/01/2018,POS Settlement Comm for2057FC999999440-02/01/2018,47.51,3190219.65,CREDIT
02/01/2018,Transfer Charge + VAT,52.5,3190167.15,DEBIT
02/01/2018,Transfer Charge + VAT,52.5,3190114.65,DEBIT
02/01/2018,CAT FISH FOR TOMORROW//TRFTO MICHAEL OKO AKOBI,10750.0,3179364.65,DEBIT
02/01/2018,"ISW/135605503830/1014794871/Nil//BABA, DORCAS ZAINAB",60000.0,3119364.65,DEBIT
02/01/2018,"DANO,RICE AND PEAK//TRF TOYUSUF   HARUNA",200900.0,2918464.65,DEBIT
02/01/2018,ISW/135605504240/1014794871/Partpayment of last weeksupply//IBRAHIM  BAKO,1200000.0,1718464.65,DEBIT
03/01/2018,POS Settlement for2057FC999999440-03/01/2018,14600.0,1733064.65,CREDIT
03/01/2018,NEFT/INTERSWITCHNG/Goodsandservices03012,18410.88,1751475.53,CREDIT
03/01/2018,DS042366/CD/DEREK SHUAIB,569000.0,2320475.53,CREDIT
03/01/2018,POS Settlement Comm for2057FC999999440-03/01/2018,182.5,2320293.03,DEBIT
04/01/2018,POS Settlement for2057FC999999440-04/01/2018,2100.0,2322393.03,CREDIT
04/01/2018,NEFT/INTERSWITCHNG/Goodsandservices04012,6153.5,2328546.53,CREDIT
04/01/2018,ds400574/cd/derek shuaib,579000.0,2907546.53,CREDIT
04/01/2018,POS Settlement Comm for2057FC999999440-04/01/2018,26.25,2907520.28,DEBIT
04/01/2018,Transfer Charge + VAT,52.5,2907467.78,DEBIT
04/01/2018,Transfer Charge + VAT,52.5,2907415.28,DEBIT
04/01/2018,ISW/135605508288/1014794871/20crates supplied today//SWIFT PLUSFARMS PRODUCE L,18000.0,2889415.28,DEBIT
04/01/2018,ISW/135605508283/1014794871/Lesson fees//TSESE ERNEST,40000.0,2849415.28,DEBIT
05/01/2018,POS Settlement for2057FC999999440-05/01/2018,8900.0,2682315.28,CREDIT
05/01/2018,DS433306/CD/DEREK,303500.0,2985815.28,CREDIT
05/01/2018,POS Settlement Comm for2057FC999999440-05/01/2018,111.25,2985704.03,DEBIT
05/01/2018,STAMP DUTY CHARGE,750.0,2984954.03,DEBIT
05/01/2018,BETA BAKER 2 CARTONSTODAY//TRF TO DAVISONNNAMEZIE,58000.0,2926954.03,DEBIT
06/01/2018,Transfer Charge + VAT,52.5,2926901.53,DEBIT
06/01/2018,Transfer Charge + VAT,52.5,2926849.03,DEBIT
06/01/2018,Transfer Charge + VAT,52.5,2926796.53,DEBIT
06/01/2018,Transfer Charge + VAT,52.5,2926744.03,DEBIT
06/01/2018,Transfer Charge + VAT,52.5,2926691.53,DEBIT
06/01/2018,ISW/135605510698/1014794871/Decsalary balance//GADA  LUQMAN,30000.0,2896691.53,DEBIT
06/01/2018,ISW/135605510700/1014794871/Payment for Dec food supply//GODIYAYAKUBU,38400.0,2858291.53,DEBIT
06/01/2018,ISW/135605511151/1014794871/Balfor gas refill big&small//MAX GAS,52000.0,2806291.53,DEBIT
06/01/2018,ISW/135605511129/1014794871/Printing of bread nylon//AYODEJIAIYESIMI,100000.0,2706291.53,DEBIT
06/01/2018,SUPPLIED TODAY 7SACKS//TRF TOSAYED FARMS LTD-ABUJA A/C,146000.0,2560291.53,DEBIT
06/01/2018,ISW/135605510679/1014794871/Flour supply balance//IBRAHIM  BAKO,1000000.0,1560291.53,CREDIT
07/01/2018,"NIP/GTB/SOMADE  AYOBAMIWASIU/NIP FROM SOMADE,AYOBAMI WASIU TO WOW BAKERYCONFE",1200.0,1561491.53,CREDIT
07/01/2018,Transfer Charge + VAT,52.5,1561439.03,DEBIT
07/01/2018,Transfer Charge + VAT,52.5,1561386.53,DEBIT
07/01/2018,Transfer Charge + VAT,52.5,1561334.03,DEBIT
07/01/2018,Transfer Charge + VAT,52.5,1561281.53,DEBIT
07/01/2018,Transfer Charge + VAT,52.5,1561229.03,DEBIT
07/01/2018,Transfer Charge + VAT,52.5,1561176.53,DEBIT
07/01/2018,Transfer Charge + VAT,52.5,1561124.03,DEBIT
07/01/2018,ISW/135605512196/1014794871/Lastmonth bal//HABIB OJONIKO MARY,7500.0,1553571.53,CREDIT
07/01/2018,ISW/135605512189/1014794871/Payremaining//OZOGBO OLUCHI,9000.0,1544571.53,DEBIT
07/01/2018,PAY BALANCE//TRF TO JOHNSONMMADUABUCHI EGEMUKA,10500.0,1534071.53,DEBIT
07/01/2018,ISW/135605512195/1014794871/Salary bal for dec//ATILOLA KOLASAMSON,12000.0,1522071.53,DEBIT
07/01/2018,ISW/135605511720/1014794871/Decbalance//GODWIN JEREMIAHAKPABOT,15000.0,1507071.53,DEBIT
07/01/2018,ISW/135605511729/1014794871/Balremaining//UGOH VICTORCHUKWUDI,15000.0,1492071.53,DEBIT
07/01/2018,ISW/135605512186/1014794871/Partof repairs pay//JIBRIN ODEKINAYUSUF,15000.0,1477071.53,DEBIT
07/01/2018,ISW/135605512187/1014794871/Decbal pay//BULUS GHAI BABANGIDA,15000.0,1462071.53,DEBIT
07/01/2018,BAL OF SALARY//TRF TO AKOBIMATTHEW OGAR,15000.0,1447071.53,DEBIT
07/01/2018,ISW/135605511723/1014794871/Payment bal//JULIUS A OBARO,21000.0,1426071.53,DEBIT
07/01/2018,10BAGS DANGOTE SUGAR//TRF TOYUSUF   HARUNA,160000.0,1266071.53,DEBIT
08/01/2018,NEFT/INTERSWITCHNG/Goodsandservices07012,3076.75,1269148.28,CREDIT
08/01/2018,NEFT/INTERSWITCHNG/Goodsandservices08012,5558.0,1274706.28,CREDIT
08/01/2018,NEFT/INTERSWITCHNG/Goodsandservices06012,8535.5,1283241.78,CREDIT
08/01/2018,POS Settlement for2057FC999999440-08/01/2018,14800.0,1298041.78,CREDIT
08/01/2018,ds312605/cd pius ishaku,210230.0,1508271.78,CREDIT
08/01/2018,DS346419/CD/DEREK SHUAIB,430000.0,1938271.78,CREDIT
08/01/2018,Transfer Charge + VAT,52.5,1938219.28,DEBIT
08/01/2018,Transfer Charge + VAT,52.5,1938166.78,DEBIT
08/01/2018,POS Settlement Comm for2057FC999999440-08/01/2018,185.0,1937981.78,DEBIT
08/01/2018,ISW/135605512664/1014794871/Plumbing work part//NASIRU HARUNA,14000.0,1919981.78,CREDIT
09/01/2018,NEFT/INTERSWITCHNG/Goodsandservices09012,397.0,1920378.78,CREDIT
09/01/2018,ds 264753/cd/ derek s,755000.0,2675378.78,CREDIT
09/01/2018,Transfer Charge + VAT,52.5,2675326.28,DEBIT
09/01/2018,ISW/135605545766/1014794871/Tyres 2//OZOEMENA AGWU,13000.0,2662326.28,DEBIT
09/01/2018,EMILY 30CARTONS BOTHSHOPS//TRF TO EV MIRACLEBAKERS COMPANY NIG LTD,202500.0,2459826.28,DEBIT
10/01/2018,POS Settlement for2057FC999999440-10/01/2018,3050.0,2462876.28,CREDIT
10/01/2018,NEFT/INTERSWITCHNG/Goodsandservices10012,5558.0,2468434.28,CREDIT
10/01/2018,DS303454/CD BABA RUTH,100000.0,2568434.28,CREDIT
10/01/2018,ds408378/c dbaba ruth,451365.0,3019799.28,CREDIT
10/01/2018,POS Settlement Comm for2057FC999999440-10/01/2018,38.13,3019761.15,DEBIT
10/01/2018,SUGAR DANGOTE 10//TRF TOYUSUF   HARUNA,160000.0,2859761.15,DEBIT
11/01/2018,POS Settlement for2057FC999999440-11/01/2018,1200.0,2860961.15,CREDIT
11/01/2018,NEFT/INTERSWITCHNG/Goodsandservices11012,3275.25,2864236.4,CREDIT
11/01/2018,TRF FRM DEBORAH SHIAWOYA TOWOW BAKERY CONFECTIONERYAND PASTRIES NI|trf frm deb,13000.0,2877236.4,CREDIT
11/01/2018,POS Settlement Comm for2057FC999999440-11/01/2018,15.0,2877221.4,DEBIT
12/01/2018,NEFT/INTERSWITCHNG/Goodsandservices12012,1091.75,2878313.15,CREDIT
12/01/2018,DS389931/CD/DEREK SHUAIB,497000.0,3375313.15,CREDIT
12/01/2018,STAMP DUTY CHARGE,850.0,3374463.15,DEBIT
13/01/2018,NIP/ABN/CHIOMA CHARLESEBOH/FT//WOW BAK/CHIOMA,950.0,3375413.15,CREDIT
13/01/2018,NIP/DBP/KAYODE R APATA/NIP -002257298558/TRF IFO WOWBAKERY CONFECTIONERY AND P,4350.0,3379763.15,CREDIT
13/01/2018,Transfer Charge + VAT,52.5,3385110.65,CREDIT
13/01/2018,Transfer Charge + VAT,52.5,3385058.15,DEBIT
13/01/2018,ISW/135605562730/1014794871/Shop iteams frm utako//SUNDAYMICHIKA JOHN,202000.0,3183058.15,DEBIT
13/01/2018,ISW/135605562723/1014794871/Flour mamag//IBRAHIM  BAKO,1200000.0,1983058.15,DEBIT
14/01/2018,Rvsl:Transfer Charge + VAT,52.5,1983110.65,CREDIT
14/01/2018,Rvsl:ISW/135605563651/1014794871/Mama gold bal//IBRAHIM  BAKO,1000000.0,2983110.65,CREDIT
14/01/2018,Transfer Charge + VAT,52.5,2983058.15,DEBIT
14/01/2018,Transfer Charge + VAT,52.5,2983005.65,DEBIT
14/01/2018,50KG DANO POWDERED//TRF TOCAROLINE NGOZI ATTAH,175000.0,2808005.65,DEBIT
14/01/2018,ISW/135605563651/1014794871/Mama gold bal//IBRAHIM  BAKO,1000000.0,1808005.65,DEBIT
14/01/2018,ISW/135605563869/1014794871/Mama G bal//IBRAHIM  BAKO,1000000.0,808005.65,CREDIT
15/01/2018,POS Settlement for2057FC999999440-15/01/2018,3100.0,811105.65,CREDIT
15/01/2018,POS Settlement for2057FC999999440-15/01/2018,6200.0,817305.65,CREDIT
15/01/2018,NEFT/INTERSWITCHNG/Goodsandservices13012,6352.0,823657.65,CREDIT
15/01/2018,DS616311/CD BABA RUTH,336000.0,1159657.65,CREDIT
15/01/2018,CD/DEREK S/DS360420,488000.0,1647657.65,CREDIT
15/01/2018,POS Settlement Comm for2057FC999999440-15/01/2018,38.75,1647618.9,DEBIT
15/01/2018,Transfer Charge + VAT,52.5,1647566.4,DEBIT
15/01/2018,POS Settlement Comm for2057FC999999440-15/01/2018,77.5,1647488.9,DEBIT
15/01/2018,ISW/135605566118/1014794871/Preserv frm jtown//UGOMAT NIGENTERPRISES,163000.0,1484488.9,DEBIT
15/01/2018,5BAGS SALT&SUGAR 10//TRF TOYUSUF   HARUNA,171000.0,1313488.9,DEBIT
16/01/2018,NEFT/INTERSWITCHNG/Goodsandservices14012,2878.25,1316367.15,CREDIT
16/01/2018,NEFT/INTERSWITCHNG/Goodsandservices16012,3970.0,1323537.15,CREDIT
16/01/2018,NEFT/INTERSWITCHNG/Goodsandservices15012,7543.0,1331080.15,CREDIT
16/01/2018,278830cd/mr oyo umazayi,23300.0,1354380.15,CREDIT
16/01/2018,NIP/FBN/CARE & CUDDLESKINDERGARTEN/FBNMOBILE:WOWBAKERY CONFECTIONERY ANDPASTR,61500.0,1415880.15,CREDIT
16/01/2018,ds732329/cd=ruth baba,751000.0,2166880.15,CREDIT
16/01/2018,POS Settlement Comm for2057FC999999440-16/01/2018,40.0,2166840.15,DEBIT
17/01/2018,NEFT/INTERSWITCHNG/Goodsandservices17012,2580.5,2169420.65,CREDIT
17/01/2018,DS732342/CD BABA RUTH,83000.0,2252420.65,CREDIT
17/01/2018,Transfer Charge + VAT,52.5,2252368.15,DEBIT
17/01/2018,"ISW/135605569919/1014794871/Tithes for December//GEN. ACCT FORTITHES, OFFERI",75000.0,2177368.15,DEBIT
17/01/2018,CHICKEN LAPS FROZEN//TRF TOSAYED FARMS LTD-ABUJA A/C,132000.0,2045368.15,DEBIT
17/01/2018,SUGAR FRM UTAKO//TRF TOYUSUF   HARUNA,160000.0,1885368.15,DEBIT
18/01/2018,POS Settlement for2057FC999999440-18/01/2018,2000.0,1887368.15,CREDIT
18/01/2018,NEFT/INTERSWITCHNG/Goodsandservices18012,6649.75,1894017.9,CREDIT
18/01/2018,cd/derek s/ds720121,509660.0,2403677.9,CREDIT
18/01/2018,POS Settlement Comm for2057FC999999440-18/01/2018,25.0,2403652.9,DEBIT
19/01/2018,RvPosNotOnusFEE 17110913324009/11/2017,7.87,2403660.77,CREDIT
19/01/2018,TRF FRM ONYEKA   IGWEATU TOWOW BAKERY CONFECTIONERYAND PASTRIES NI,1000.0,2404660.77,CREDIT
19/01/2018,NEFT/INTERSWITCHNG/Goodsandservices19012,6550.5,2411211.27,CREDIT
19/01/2018,POS Settlement for2057FC999999440-19/01/2018,8500.0,2419711.27,CREDIT
19/01/2018,CD/DEREK S/DS403194,321500.0,2741211.27,CREDIT
19/01/2018,Transfer Charge + VAT,52.5,2741106.27,CREDIT
19/01/2018,Transfer Charge + VAT,52.5,2741053.77,DEBIT
19/01/2018,POS Settlement Comm for2057FC999999440-19/01/2018,106.25,2740947.52,DEBIT
19/01/2018,RvPosNoOnusTx 17110913324009/11/2017,1050.0,2739897.52,DEBIT
19/01/2018,STAMP DUTY CHARGE,1150.0,2738747.52,DEBIT
19/01/2018,DRIED FISH//TRF TO WODUSHIAWOYA GRACE,17000.0,2721747.52,DEBIT
19/01/2018,ISW/135605572976/1014794871/Oki5gallons//EYA BROSS NIG LTD,59000.0,2662747.52,DEBIT
19/01/2018,ISW/135605572914/1014794871/Big3&4 small refill//MAX GAS,64000.0,2598747.52,DEBIT
19/01/2018,ISW/135605574882/1014794871/Golden penny last week//IBRAHIM  BAKO,922250.0,1676497.52,DEBIT
20/01/2018,Transfer Charge + VAT,52.5,1676445.02,DEBIT
20/01/2018,Transfer Charge + VAT,52.5,1676392.52,DEBIT
20/01/2018,ISW/135605575604/1014794871/Feesfor jan//A.Y. USMAN CONSULTINGLIMITED,10000.0,1666392.52,DEBIT
20/01/2018,"ISW/135605575349/1014794871/3cartons ice cream mix//OJO, OLAKANMINATHANIEL",90000.0,1576392.52,DEBIT
22/01/2018,NEFT/INTERSWITCHNG/Goodsandservices22012,2183.5,1578576.02,CREDIT
22/01/2018,NEFT/INTERSWITCHNG/Goodsandservices20012,4466.25,1583042.27,CREDIT
22/01/2018,NEFT/INTERSWITCHNG/Goodsandservices21012,11910.01,1594952.28,CREDIT
22/01/2018,POS Settlement for2057FC999999440-22/01/2018,25700.0,1620652.28,CREDIT
22/01/2018,CD/DEREK S/DS551531,238000.0,1858652.28,CREDIT
22/01/2018,DS763502/CD=RUTH BABA,900000.0,2758652.28,CREDIT
22/01/2018,Transfer Charge + VAT,52.5,2758599.78,DEBIT
22/01/2018,POS Settlement Comm for2057FC999999440-22/01/2018,321.26,2758278.52,DEBIT
22/01/2018,"MILK,SUGAR AND SALT//TRF TOYUSUF   HARUNA",342500.0,2415778.52,DEBIT
23/01/2018,NEFT/INTERSWITCHNG/Goodsandservices23012,2779.0,1918557.52,CREDIT
23/01/2018,POS Settlement for2057FC999999440-23/01/2018,3000.0,1921557.52,CREDIT
23/01/2018,POS Settlement Comm for2057FC999999440-23/01/2018,37.5,1921520.02,DEBIT
23/01/2018,Transfer Charge + VAT,52.5,1921467.52,DEBIT
23/01/2018,ISW/135605581085/1014794871/Balfor fan repairs//JIBRIN ODEKINAYUSUF,6000.0,1915467.52,DEBIT
24/01/2018,NEFT/INTERSWITCHNG/Goodsandservices24012,3920.38,1919387.9,CREDIT
24/01/2018,POS Settlement for2057FC999999440-24/01/2018,4700.0,1924087.9,CREDIT
24/01/2018,ds573594/cd ruth baba,175000.0,2099087.9,CREDIT
24/01/2018,ds455263/cd/derek shuiab,657000.0,2756087.9,CREDIT
24/01/2018,POS Settlement Comm for2057FC999999440-24/01/2018,58.75,2756029.15,DEBIT
25/01/2018,POS Settlement for2057FC999999440-25/01/2018,2900.0,2758929.15,CREDIT
25/01/2018,NEFT/INTERSWITCHNG/Goodsandservices25012,9279.88,2768209.03,CREDIT
25/01/2018,CD/DEREK S/DS783979,436000.0,3204209.03,CREDIT
25/01/2018,POS Settlement Comm for2057FC999999440-25/01/2018,36.25,3204172.78,DEBIT
25/01/2018,Transfer Charge + VAT,52.5,3204120.28,DEBIT
25/01/2018,Interbank + VAT Charge,52.5,3204067.78,DEBIT
25/01/2018,Transfer Charge + VAT,52.5,3204015.28,DEBIT
25/01/2018,Transfer Charge + VAT,52.5,3203962.78,DEBIT
25/01/2018,ISW/135605585150/1014794871/Upfront salary//BULUS GHAI BABANGIDA,10000.0,3193962.78,DEBIT
25/01/2018,ISW/135605584944/1014794871/Janupfront//ATILOLA KOLA SAMSON,30000.0,3163962.78,DEBIT
25/01/2018,ISW/135605583817/1014794871/Bigfoil 2&ketcup bowl//BENITA MERCYOBI,34000.0,3129962.78,DEBIT
25/01/2018,Jumbo nylon//NEFT TRF TOVIVO&TECH INDUSTRIES LIMITED,100000.0,3029962.78,DEBIT
26/01/2018,POS Settlement for2057FC999999440-26/01/2018,8150.0,2871912.78,CREDIT
26/01/2018,NEFT/INTERSWITCHNG/Goodsandservices26012,17021.39,2888934.17,CREDIT
26/01/2018,CD/DEREK S/DS349266,250500.0,3139434.17,CREDIT
26/01/2018,Transfer Charge + VAT,52.5,3139381.67,DEBIT
26/01/2018,Transfer Charge + VAT,52.5,3139329.17,DEBIT
26/01/2018,Transfer Charge + VAT,52.5,3139276.67,DEBIT
26/01/2018,POS Settlement Comm for2057FC999999440-26/01/2018,101.88,3139174.79,DEBIT
26/01/2018,STAMP DUTY CHARGE,900.0,3138274.79,DEBIT
26/01/2018,CB POS ACQ VC-171109133439-09/11/2017,1000.0,3137274.79,DEBIT
26/01/2018,CB POS ACQ VC-171107092237-07/11/2017,3000.0,3134274.79,DEBIT
26/01/2018,ISW/135605608021/1014794871/Lastmonth pay//SULEIMAN BOLA OTEGA,11500.0,3122774.79,DEBIT
26/01/2018,ISW/135605586134/1014794871/20crates yesterday//SWIFT PLUS FARMSPRODUCE LIMITED,18000.0,3104774.79,DEBIT
26/01/2018,ISW/135605586090/1014794871/Genservice//IHEANACHO ANTHONYEWUZIE,26000.0,3078774.79,DEBIT
26/01/2018,CB POS ACQ VC-000013029066-28/12/2017,132550.0,2946224.79,DEBIT
26/01/2018,SACK OF LAPS 7//TRF TO SAYEDFARMS LTD-ABUJA A/C,135000.0,2811224.79,DEBIT
27/01/2018,Transfer Charge + VAT,52.5,2811172.29,DEBIT
27/01/2018,SMS Notification Charge Jan 2018,440.0,2810732.29,DEBIT
27/01/2018,ISW/135605608865/1014794871/2cartons of satis beef//SHAIKA DANSUMA,23600.0,2787132.29,DEBIT
29/01/2018,NEFT/INTERSWITCHNG/Goodsandservices28012,4218.13,2791350.42,CREDIT
29/01/2018,NEFT/INTERSWITCHNG/Goodsandservices29012,9279.89,2800630.31,CREDIT
29/01/2018,NEFT/INTERSWITCHNG/Goodsandservices27012,29973.52,2830603.83,CREDIT
29/01/2018,POS Settlement for2057FC999999440-29/01/2018,52900.0,2883503.83,CREDIT
29/01/2018,CD/DEREK S/DS405071,325000.0,3208503.83,CREDIT
29/01/2018,Transfer Charge + VAT,52.5,3208398.83,CREDIT
29/01/2018,Transfer Charge + VAT,52.5,3208346.33,DEBIT
29/01/2018,POS Settlement Comm for2057FC999999440-29/01/2018,661.29,3207685.04,DEBIT
29/01/2018,ISW/135605612679/1014794871/Eggs 20 today//SWIFT PLUS FARMSPRODUCE LIMITED,18000.0,3189685.04,DEBIT
29/01/2018,ISW/135605612686/1014794871/Ibig&5small refill//MAX GAS,36000.0,3153685.04,DEBIT
29/01/2018,ISW/135605610337/1014794871/Solive oil 5kegs//EYA BROSS NIG LTD,39000.0,3114685.04,DEBIT
29/01/2018,5SALT 6DANO 10SUGAR//TRF TOYUSUF   HARUNA,313000.0,2801685.04,DEBIT
30/01/2018,DS431843/CD RUTH BABA,217000.0,3018685.04,CREDIT
